input_order,source_prediction_index,numbering_index,target_id,standard_structure_id,original_structure_id,original_filename,source_path,input_pdb_path,source_af2_path,source_af2_match,plddt_filter_scope_requested,plddt_filter_scope_applied,plddt_filter_pdb_path,plddt_source_status,standardized_pdb_path,rank,model,seed,n_atoms,n_residues,global_mean_plddt,global_median_plddt,global_p10_plddt,global_min_plddt,global_max_plddt,input_n_atoms,input_n_residues,input_global_mean_plddt,input_global_median_plddt,input_global_p10_plddt,input_global_min_plddt,input_global_max_plddt,source_n_atoms,source_n_residues,source_global_mean_plddt,source_global_median_plddt,source_global_p10_plddt,source_global_min_plddt,source_global_max_plddt,global_plddt_threshold,pass_global_plddt,status,error_message
66,,66,GAC,GAC_AF2_0066,GAC.AF2rank66,GAC.AF2rank66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank66.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.65.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.65.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0066.pdb,,,,2315,302,93.94778145695363,96.19,88.696,52.94,98.81,2315,302,93.94778145695363,96.19,88.696,52.94,98.81,2315,302,93.94778145695363,96.19,88.696,52.94,98.81,75.0,True,ok,
67,,67,GAC,GAC_AF2_0067,GAC.AF2rank67,GAC.AF2rank67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank67.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.66.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.66.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0067.pdb,,,,2315,302,94.02334437086094,95.56,89.12,60.12,98.75,2315,302,94.02334437086094,95.56,89.12,60.12,98.75,2315,302,94.02334437086094,95.56,89.12,60.12,98.75,75.0,True,ok,
68,,68,GAC,GAC_AF2_0068,GAC.AF2rank68,GAC.AF2rank68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank68.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.67.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.67.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0068.pdb,,,,2315,302,93.8003642384106,95.69,88.373,55.03,98.88,2315,302,93.8003642384106,95.69,88.373,55.03,98.88,2315,302,93.8003642384106,95.69,88.373,55.03,98.88,75.0,True,ok,
69,,69,GAC,GAC_AF2_0069,GAC.AF2rank69,GAC.AF2rank69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank69.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.68.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.68.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0069.pdb,,,,2315,302,94.28350993377484,96.19,88.81700000000001,53.22,98.81,2315,302,94.28350993377484,96.19,88.81700000000001,53.22,98.81,2315,302,94.28350993377484,96.19,88.81700000000001,53.22,98.81,75.0,True,ok,
70,,70,GAC,GAC_AF2_0070,GAC.AF2rank70,GAC.AF2rank70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank70.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.69.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.69.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0070.pdb,,,,2315,302,94.01294701986754,96.19,89.12,54.72,98.88,2315,302,94.01294701986754,96.19,89.12,54.72,98.88,2315,302,94.01294701986754,96.19,89.12,54.72,98.88,75.0,True,ok,
71,,71,GAC,GAC_AF2_0071,GAC.AF2rank71,GAC.AF2rank71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank71.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.70.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.70.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0071.pdb,,,,2315,302,93.66920529801324,96.12,88.196,50.28,98.88,2315,302,93.66920529801324,96.12,88.196,50.28,98.88,2315,302,93.66920529801324,96.12,88.196,50.28,98.88,75.0,True,ok,
72,,72,GAC,GAC_AF2_0072,GAC.AF2rank72,GAC.AF2rank72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank72.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.71.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.71.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0072.pdb,,,,2315,302,94.13579470198675,95.625,89.12700000000001,59.12,98.75,2315,302,94.13579470198675,95.625,89.12700000000001,59.12,98.75,2315,302,94.13579470198675,95.625,89.12700000000001,59.12,98.75,75.0,True,ok,
73,,73,GAC,GAC_AF2_0073,GAC.AF2rank73,GAC.AF2rank73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank73.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.72.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.72.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0073.pdb,,,,2315,302,93.89566225165564,95.81,89.233,58.38,98.75,2315,302,93.89566225165564,95.81,89.233,58.38,98.75,2315,302,93.89566225165564,95.81,89.233,58.38,98.75,75.0,True,ok,
74,,74,GAC,GAC_AF2_0074,GAC.AF2rank74,GAC.AF2rank74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank74.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.73.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.73.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0074.pdb,,,,2315,302,93.81665562913906,95.655,88.81700000000001,54.28,98.69,2315,302,93.81665562913906,95.655,88.81700000000001,54.28,98.69,2315,302,93.81665562913906,95.655,88.81700000000001,54.28,98.69,75.0,True,ok,
75,,75,GAC,GAC_AF2_0075,GAC.AF2rank75,GAC.AF2rank75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank75.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.74.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.74.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0075.pdb,,,,2315,302,94.15781456953641,95.69,89.25,66.25,98.69,2315,302,94.15781456953641,95.69,89.25,66.25,98.69,2315,302,94.15781456953641,95.69,89.25,66.25,98.69,75.0,True,ok,
76,,76,GAC,GAC_AF2_0076,GAC.AF2rank76,GAC.AF2rank76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank76.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.75.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.75.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0076.pdb,,,,2315,302,93.81135761589404,95.75,87.83500000000001,56.81,98.81,2315,302,93.81135761589404,95.75,87.83500000000001,56.81,98.81,2315,302,93.81135761589404,95.75,87.83500000000001,56.81,98.81,75.0,True,ok,
77,,77,GAC,GAC_AF2_0077,GAC.AF2rank77,GAC.AF2rank77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank77.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.76.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.76.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0077.pdb,,,,2315,302,93.97387417218543,95.88,89.25,53.12,98.81,2315,302,93.97387417218543,95.88,89.25,53.12,98.81,2315,302,93.97387417218543,95.88,89.25,53.12,98.81,75.0,True,ok,
78,,78,GAC,GAC_AF2_0078,GAC.AF2rank78,GAC.AF2rank78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank78.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.77.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.77.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0078.pdb,,,,2315,302,93.43645695364239,95.81,87.886,52.94,98.88,2315,302,93.43645695364239,95.81,87.886,52.94,98.88,2315,302,93.43645695364239,95.81,87.886,52.94,98.88,75.0,True,ok,
79,,79,GAC,GAC_AF2_0079,GAC.AF2rank79,GAC.AF2rank79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank79.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.78.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.78.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0079.pdb,,,,2315,302,93.72639072847682,95.62,88.775,54.91,98.69,2315,302,93.72639072847682,95.62,88.775,54.91,98.69,2315,302,93.72639072847682,95.62,88.775,54.91,98.69,75.0,True,ok,
80,,80,GAC,GAC_AF2_0080,GAC.AF2rank80,GAC.AF2rank80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank80.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.79.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.79.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0080.pdb,,,,2315,302,94.63887417218544,95.75,89.75,72.69,98.75,2315,302,94.63887417218544,95.75,89.75,72.69,98.75,2315,302,94.63887417218544,95.75,89.75,72.69,98.75,75.0,True,ok,
81,,81,GAC,GAC_AF2_0081,GAC.AF2rank81,GAC.AF2rank81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank81.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.80.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.80.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0081.pdb,,,,2315,302,92.21023178807947,96.38,87.442,33.34,98.88,2315,302,92.21023178807947,96.38,87.442,33.34,98.88,2315,302,92.21023178807947,96.38,87.442,33.34,98.88,75.0,True,ok,
82,,82,GAC,GAC_AF2_0082,GAC.AF2rank82,GAC.AF2rank82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank82.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.81.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.81.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0082.pdb,,,,2315,302,93.88980132450331,95.31,88.31700000000001,61.47,98.75,2315,302,93.88980132450331,95.31,88.31700000000001,61.47,98.75,2315,302,93.88980132450331,95.31,88.31700000000001,61.47,98.75,75.0,True,ok,
83,,83,GAC,GAC_AF2_0083,GAC.AF2rank83,GAC.AF2rank83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank83.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.82.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.82.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0083.pdb,,,,2315,302,92.78188741721853,95.12,86.952,51.94,98.69,2315,302,92.78188741721853,95.12,86.952,51.94,98.69,2315,302,92.78188741721853,95.12,86.952,51.94,98.69,75.0,True,ok,
84,,84,GAC,GAC_AF2_0084,GAC.AF2rank84,GAC.AF2rank84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank84.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.83.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.83.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0084.pdb,,,,2315,302,93.23682119205299,95.0,87.84100000000001,55.97,98.69,2315,302,93.23682119205299,95.0,87.84100000000001,55.97,98.69,2315,302,93.23682119205299,95.0,87.84100000000001,55.97,98.69,75.0,True,ok,
85,,85,GAC,GAC_AF2_0085,GAC.AF2rank85,GAC.AF2rank85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank85.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.84.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.84.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0085.pdb,,,,2315,302,93.93798013245033,95.94,88.886,57.12,98.81,2315,302,93.93798013245033,95.94,88.886,57.12,98.81,2315,302,93.93798013245033,95.94,88.886,57.12,98.81,75.0,True,ok,
86,,86,GAC,GAC_AF2_0086,GAC.AF2rank86,GAC.AF2rank86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank86.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.85.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.85.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0086.pdb,,,,2315,302,94.04347682119206,95.62,88.386,66.38,98.75,2315,302,94.04347682119206,95.62,88.386,66.38,98.75,2315,302,94.04347682119206,95.62,88.386,66.38,98.75,75.0,True,ok,
87,,87,GAC,GAC_AF2_0087,GAC.AF2rank87,GAC.AF2rank87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank87.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.86.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.86.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0087.pdb,,,,2315,302,93.58102649006622,95.53,88.209,56.91,98.69,2315,302,93.58102649006622,95.53,88.209,56.91,98.69,2315,302,93.58102649006622,95.53,88.209,56.91,98.69,75.0,True,ok,
88,,88,GAC,GAC_AF2_0088,GAC.AF2rank88,GAC.AF2rank88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank88.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.87.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.87.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0088.pdb,,,,2315,302,93.44473509933773,95.75,87.88,52.72,98.81,2315,302,93.44473509933773,95.75,87.88,52.72,98.81,2315,302,93.44473509933773,95.75,87.88,52.72,98.81,75.0,True,ok,
89,,89,GAC,GAC_AF2_0089,GAC.AF2rank89,GAC.AF2rank89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank89.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.88.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.88.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0089.pdb,,,,2315,302,93.84976821192053,95.72,88.75,58.62,98.75,2315,302,93.84976821192053,95.72,88.75,58.62,98.75,2315,302,93.84976821192053,95.72,88.75,58.62,98.75,75.0,True,ok,
90,,90,GAC,GAC_AF2_0090,GAC.AF2rank90,GAC.AF2rank90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank90.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.89.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.89.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0090.pdb,,,,2315,302,92.9005298013245,95.0,87.13300000000001,53.62,98.31,2315,302,92.9005298013245,95.0,87.13300000000001,53.62,98.31,2315,302,92.9005298013245,95.0,87.13300000000001,53.62,98.31,75.0,True,ok,
91,,91,GAC,GAC_AF2_0091,GAC.AF2rank91,GAC.AF2rank91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank91.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.90.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.90.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0091.pdb,,,,2315,302,93.70384105960264,95.5,88.892,58.34,98.69,2315,302,93.70384105960264,95.5,88.892,58.34,98.69,2315,302,93.70384105960264,95.5,88.892,58.34,98.69,75.0,True,ok,
92,,92,GAC,GAC_AF2_0092,GAC.AF2rank92,GAC.AF2rank92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank92.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.91.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.91.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0092.pdb,,,,2315,302,93.37354304635763,95.56,87.946,50.91,98.88,2315,302,93.37354304635763,95.56,87.946,50.91,98.88,2315,302,93.37354304635763,95.56,87.946,50.91,98.88,75.0,True,ok,
93,,93,GAC,GAC_AF2_0093,GAC.AF2rank93,GAC.AF2rank93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank93.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.92.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.92.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0093.pdb,,,,2315,302,93.35596026490066,95.75,87.0,53.88,98.88,2315,302,93.35596026490066,95.75,87.0,53.88,98.88,2315,302,93.35596026490066,95.75,87.0,53.88,98.88,75.0,True,ok,
94,,94,GAC,GAC_AF2_0094,GAC.AF2rank94,GAC.AF2rank94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank94.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.93.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.93.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0094.pdb,,,,2315,302,93.58291390728478,96.03,88.07300000000001,48.5,98.88,2315,302,93.58291390728478,96.03,88.07300000000001,48.5,98.88,2315,302,93.58291390728478,96.03,88.07300000000001,48.5,98.88,75.0,True,ok,
95,,95,GAC,GAC_AF2_0095,GAC.AF2rank95,GAC.AF2rank95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank95.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.94.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.94.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0095.pdb,,,,2315,302,93.5587417218543,95.91,88.202,53.84,98.81,2315,302,93.5587417218543,95.91,88.202,53.84,98.81,2315,302,93.5587417218543,95.91,88.202,53.84,98.81,75.0,True,ok,
96,,96,GAC,GAC_AF2_0096,GAC.AF2rank96,GAC.AF2rank96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank96.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.95.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.95.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0096.pdb,,,,2315,302,91.83132450331125,94.53,83.88,54.12,98.5,2315,302,91.83132450331125,94.53,83.88,54.12,98.5,2315,302,91.83132450331125,94.53,83.88,54.12,98.5,75.0,True,ok,
97,,97,GAC,GAC_AF2_0097,GAC.AF2rank97,GAC.AF2rank97.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank97.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank97.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.96.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.96.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0097.pdb,,,,2315,302,93.8764238410596,96.345,88.88,52.19,98.88,2315,302,93.8764238410596,96.345,88.88,52.19,98.88,2315,302,93.8764238410596,96.345,88.88,52.19,98.88,75.0,True,ok,
98,,98,GAC,GAC_AF2_0098,GAC.AF2rank98,GAC.AF2rank98.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank98.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank98.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.97.pdb,manifest_exact,source_if_available,source,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2/5D3O.97.pdb,manifest_exact,results/GAC/01_af2_prepare/pdb/standardized/GAC_AF2_0098.pdb,,,,2315,302,93.63311258278146,96.12,87.886,51.44,98.81,2315,302,93.63311258278146,96.12,87.886,51.44,98.81,2315,302,93.63311258278146,96.12,87.886,51.44,98.81,75.0,True,ok,
