input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,status,error_message,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,template_chain_count,target_chain_count,template_ca_count,target_ca_count,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd
175,AqTMK_175,AqTMK_175_complex.pdb,AqTMK,175,AqTMK.AF2rank175.pdb,AqTMK.AF2rank175,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank175.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_175_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
176,AqTMK_176,AqTMK_176_complex.pdb,AqTMK,176,AqTMK.AF2rank176.pdb,AqTMK.AF2rank176,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank176.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_176_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
177,AqTMK_177,AqTMK_177_complex.pdb,AqTMK,177,AqTMK.AF2rank177.pdb,AqTMK.AF2rank177,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank177.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_177_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
178,AqTMK_178,AqTMK_178_complex.pdb,AqTMK,178,AqTMK.AF2rank178.pdb,AqTMK.AF2rank178,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank178.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_178_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
179,AqTMK_179,AqTMK_179_complex.pdb,AqTMK,179,AqTMK.AF2rank179.pdb,AqTMK.AF2rank179,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank179.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_179_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
180,AqTMK_180,AqTMK_180_complex.pdb,AqTMK,180,AqTMK.AF2rank180.pdb,AqTMK.AF2rank180,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank180.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_180_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
181,AqTMK_181,AqTMK_181_complex.pdb,AqTMK,181,AqTMK.AF2rank181.pdb,AqTMK.AF2rank181,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank181.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_181_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
182,AqTMK_182,AqTMK_182_complex.pdb,AqTMK,182,AqTMK.AF2rank182.pdb,AqTMK.AF2rank182,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank182.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_182_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
183,AqTMK_183,AqTMK_183_complex.pdb,AqTMK,183,AqTMK.AF2rank183.pdb,AqTMK.AF2rank183,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank183.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_183_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
184,AqTMK_184,AqTMK_184_complex.pdb,AqTMK,184,AqTMK.AF2rank184.pdb,AqTMK.AF2rank184,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank184.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_184_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
185,AqTMK_185,AqTMK_185_complex.pdb,AqTMK,185,AqTMK.AF2rank185.pdb,AqTMK.AF2rank185,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank185.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_185_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
186,AqTMK_186,AqTMK_186_complex.pdb,AqTMK,186,AqTMK.AF2rank186.pdb,AqTMK.AF2rank186,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank186.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_186_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
187,AqTMK_187,AqTMK_187_complex.pdb,AqTMK,187,AqTMK.AF2rank187.pdb,AqTMK.AF2rank187,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank187.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_187_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
188,AqTMK_188,AqTMK_188_complex.pdb,AqTMK,188,AqTMK.AF2rank188.pdb,AqTMK.AF2rank188,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank188.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_188_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
189,AqTMK_189,AqTMK_189_complex.pdb,AqTMK,189,AqTMK.AF2rank189.pdb,AqTMK.AF2rank189,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank189.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_189_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
190,AqTMK_190,AqTMK_190_complex.pdb,AqTMK,190,AqTMK.AF2rank190.pdb,AqTMK.AF2rank190,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank190.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_190_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
191,AqTMK_191,AqTMK_191_complex.pdb,AqTMK,191,AqTMK.AF2rank191.pdb,AqTMK.AF2rank191,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank191.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_191_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
192,AqTMK_192,AqTMK_192_complex.pdb,AqTMK,192,AqTMK.AF2rank192.pdb,AqTMK.AF2rank192,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank192.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_192_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
193,AqTMK_193,AqTMK_193_complex.pdb,AqTMK,193,AqTMK.AF2rank193.pdb,AqTMK.AF2rank193,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank193.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_193_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
194,AqTMK_194,AqTMK_194_complex.pdb,AqTMK,194,AqTMK.AF2rank194.pdb,AqTMK.AF2rank194,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank194.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_194_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
195,AqTMK_195,AqTMK_195_complex.pdb,AqTMK,195,AqTMK.AF2rank195.pdb,AqTMK.AF2rank195,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank195.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_195_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
196,AqTMK_196,AqTMK_196_complex.pdb,AqTMK,196,AqTMK.AF2rank196.pdb,AqTMK.AF2rank196,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank196.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_196_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
197,AqTMK_197,AqTMK_197_complex.pdb,AqTMK,197,AqTMK.AF2rank197.pdb,AqTMK.AF2rank197,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank197.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_197_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
198,AqTMK_198,AqTMK_198_complex.pdb,AqTMK,198,AqTMK.AF2rank198.pdb,AqTMK.AF2rank198,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/01_af2_new/AqTMK.AF2rank198.pdb,results/AqTMK/02_template_guided_docking/complexes/AqTMK_198_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,results/AqTMK/02_template_guided_docking/tables/AqTMK_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/ATP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/TMP.pdb;/home/wms/AF2-test/AF2-CatGraph/data/AqTMK/02_templates/MG.pdb,ATP;TMP;MG,untrimmed_input,3,21,ok,,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,1,1,195,195,195,1.0,1.0,
