input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff
168,PTP1B_168,PTP1B_168_complex.pdb,PTP1B,168,PTP1B.AF2rank168.pdb,PTP1B.AF2rank168,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank168.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_168_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,2.65480798441694,2.0613689234307104,2.0613689234307104,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
169,PTP1B_169,PTP1B_169_complex.pdb,PTP1B,169,PTP1B.AF2rank169.pdb,PTP1B.AF2rank169,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank169.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_169_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,1.1231366865636274,2.2157003880029813,2.2157003880029813,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
170,PTP1B_170,PTP1B_170_complex.pdb,PTP1B,170,PTP1B.AF2rank170.pdb,PTP1B.AF2rank170,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank170.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_170_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.7058098007914602,2.2823265521269196,2.2823265521269196,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
171,PTP1B_171,PTP1B_171_complex.pdb,PTP1B,171,PTP1B.AF2rank171.pdb,PTP1B.AF2rank171,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank171.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_171_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,2.1156627028733155,2.1725324010472544,2.1725324010472544,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
172,PTP1B_172,PTP1B_172_complex.pdb,PTP1B,172,PTP1B.AF2rank172.pdb,PTP1B.AF2rank172,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank172.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_172_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.2709222722444364,2.3081801187437634,2.3081801187437634,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
173,PTP1B_173,PTP1B_173_complex.pdb,PTP1B,173,PTP1B.AF2rank173.pdb,PTP1B.AF2rank173,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank173.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_173_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.4889038345679828,2.0688774540288213,2.0688774540288213,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
174,PTP1B_174,PTP1B_174_complex.pdb,PTP1B,174,PTP1B.AF2rank174.pdb,PTP1B.AF2rank174,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank174.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_174_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.0653656266547191,2.207340974900428,2.207340974900428,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
175,PTP1B_175,PTP1B_175_complex.pdb,PTP1B,175,PTP1B.AF2rank175.pdb,PTP1B.AF2rank175,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank175.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_175_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,10,2.303807123678727,2.026955914989564,2.026955914989564,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
176,PTP1B_176,PTP1B_176_complex.pdb,PTP1B,176,PTP1B.AF2rank176.pdb,PTP1B.AF2rank176,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank176.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_176_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.3993115087656665,2.061371151947446,2.061371151947446,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
177,PTP1B_177,PTP1B_177_complex.pdb,PTP1B,177,PTP1B.AF2rank177.pdb,PTP1B.AF2rank177,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank177.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_177_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.0982606850517103,2.2960055943964144,2.2960055943964144,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
178,PTP1B_178,PTP1B_178_complex.pdb,PTP1B,178,PTP1B.AF2rank178.pdb,PTP1B.AF2rank178,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank178.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_178_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.02297371236534,2.2882030313815336,2.2882030313815336,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
179,PTP1B_179,PTP1B_179_complex.pdb,PTP1B,179,PTP1B.AF2rank179.pdb,PTP1B.AF2rank179,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank179.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_179_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.4179366773600237,2.2751763319751213,2.2751763319751213,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
180,PTP1B_180,PTP1B_180_complex.pdb,PTP1B,180,PTP1B.AF2rank180.pdb,PTP1B.AF2rank180,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank180.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_180_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.2887516460950783,2.3248264513221466,2.3248264513221466,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
181,PTP1B_181,PTP1B_181_complex.pdb,PTP1B,181,PTP1B.AF2rank181.pdb,PTP1B.AF2rank181,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank181.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_181_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,0.606477481480372,2.688319634447425,2.688319634447425,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
182,PTP1B_182,PTP1B_182_complex.pdb,PTP1B,182,PTP1B.AF2rank182.pdb,PTP1B.AF2rank182,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank182.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_182_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.380502036835452,2.0881738663009366,2.0881738663009366,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
183,PTP1B_183,PTP1B_183_complex.pdb,PTP1B,183,PTP1B.AF2rank183.pdb,PTP1B.AF2rank183,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank183.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_183_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,0.9004125495435908,2.347921162930827,2.347921162930827,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
184,PTP1B_184,PTP1B_184_complex.pdb,PTP1B,184,PTP1B.AF2rank184.pdb,PTP1B.AF2rank184,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank184.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_184_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.5284920174826722,2.349881374816206,2.349881374816206,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
185,PTP1B_185,PTP1B_185_complex.pdb,PTP1B,185,PTP1B.AF2rank185.pdb,PTP1B.AF2rank185,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank185.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_185_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,1.9532290725743895,2.401893901478844,2.401893901478844,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
186,PTP1B_186,PTP1B_186_complex.pdb,PTP1B,186,PTP1B.AF2rank186.pdb,PTP1B.AF2rank186,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank186.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_186_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,2.4889508356186267,2.0450253908135645,2.0450253908135645,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
187,PTP1B_187,PTP1B_187_complex.pdb,PTP1B,187,PTP1B.AF2rank187.pdb,PTP1B.AF2rank187,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank187.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_187_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,1.5806190249094407,2.056969620259269,2.056969620259269,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
188,PTP1B_188,PTP1B_188_complex.pdb,PTP1B,188,PTP1B.AF2rank188.pdb,PTP1B.AF2rank188,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank188.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_188_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,2,0.5453906841920788,2.1865828402791467,2.1865828402791467,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
189,PTP1B_189,PTP1B_189_complex.pdb,PTP1B,189,PTP1B.AF2rank189.pdb,PTP1B.AF2rank189,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank189.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_189_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,2.2331829135070005,2.1017012884948425,2.1017012884948425,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
190,PTP1B_190,PTP1B_190_complex.pdb,PTP1B,190,PTP1B.AF2rank190.pdb,PTP1B.AF2rank190,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank190.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_190_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,0.890035819625477,2.2279107403485487,2.2279107403485487,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
191,PTP1B_191,PTP1B_191_complex.pdb,PTP1B,191,PTP1B.AF2rank191.pdb,PTP1B.AF2rank191,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank191.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_191_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,1.976082668807929,2.172582349513681,2.172582349513681,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
192,PTP1B_192,PTP1B_192_complex.pdb,PTP1B,192,PTP1B.AF2rank192.pdb,PTP1B.AF2rank192,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank192.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_192_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,2.3303412741152916,2.02834791537282,2.02834791537282,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
193,PTP1B_193,PTP1B_193_complex.pdb,PTP1B,193,PTP1B.AF2rank193.pdb,PTP1B.AF2rank193,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank193.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_193_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,0.8691162536244814,2.3248634672246147,2.3248634672246147,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
194,PTP1B_194,PTP1B_194_complex.pdb,PTP1B,194,PTP1B.AF2rank194.pdb,PTP1B.AF2rank194,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank194.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_194_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,10,2.202193263692823,2.176835423062325,2.176835423062325,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
195,PTP1B_195,PTP1B_195_complex.pdb,PTP1B,195,PTP1B.AF2rank195.pdb,PTP1B.AF2rank195,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank195.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_195_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,10,2.6177692252155498,2.1006498777842317,2.1006498777842317,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
196,PTP1B_196,PTP1B_196_complex.pdb,PTP1B,196,PTP1B.AF2rank196.pdb,PTP1B.AF2rank196,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank196.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_196_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.1598926498214457,2.1246305519045507,2.1246305519045507,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
197,PTP1B_197,PTP1B_197_complex.pdb,PTP1B,197,PTP1B.AF2rank197.pdb,PTP1B.AF2rank197,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank197.pdb,results/PTP1B/02_template_guided_docking/complexes/PTP1B_197_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.7066407183588117,2.076405765187276,2.076405765187276,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
